,pdbid,-logKd/Ki
8468,1ejn,5.62
8469,3ggc,5.44
8470,4z2k,5.78
8471,4ovg,3.69
8472,3vbv,5.0
8473,4gw8,6.06
8474,2gej,6.64
8475,1yye,8.57
8476,2qcn,5.0
8477,1mrn,4.52
8478,3qo2,6.85
8479,2uzj,4.57
8480,2zx5,12.33
8481,2nta,4.8
8482,4oc1,6.6
8483,3lmp,6.21
8484,5d11,7.55
8485,4q8y,2.64
8486,5a3h,4.57
8487,1fsg,5.02
8488,2r59,8.19
8489,4ad2,6.2
8490,2wr8,5.44
8491,4gto,7.98
8492,3amb,6.18
8493,3uoj,7.29
8494,1czc,2.82
8495,4lh2,1.24
8496,3g32,3.71
8497,3t3h,5.71
8498,4rse,6.4
8499,4e67,6.48
8500,3m1k,5.39
8501,4anq,6.22
8502,4elh,8.09
8503,3kr2,5.14
8504,2qi0,7.38
8505,4ehv,2.29
8506,3n7r,7.7
8507,2r3h,4.7
8508,3i7i,6.21
8509,3p1d,2.64
8510,1qxy,4.8
8511,1ctt,4.52
8512,2nn8,3.59
8513,2pks,4.96
8514,3sug,6.21
8515,3aau,5.05
8516,3el5,7.72
8517,4lgg,8.52
8518,2jkt,6.51
8519,2c4g,5.94
8520,3gcp,7.82
8521,1obx,5.72
8522,3dp4,7.37
8523,3dxj,6.22
8524,4ivs,7.36
8525,1qr3,6.59
8526,4qgg,9.0
8527,4gye,6.85
8528,1i9l,8.48
8529,3hhu,7.39
8530,3t5i,6.82
8531,1xoe,7.39
8532,2jc0,4.7
8533,3p23,4.42
8534,4n7j,5.47
8535,3oay,1.7
8536,3pce,2.0
8537,2cnh,7.23
8538,3bqc,5.73
8539,1fpc,7.0
8540,1pum,3.05
8541,4e3j,8.92
8542,2xuc,4.1
8543,1o39,7.13
8544,4kz0,5.38
8545,3hqh,4.2
8546,4mbi,8.15
8547,4urz,2.52
8548,3dgl,6.6
8549,2ych,3.0
8550,4lm2,3.03
8551,185l,3.54
8552,1urc,4.72
8553,4jyb,6.96
8554,4uye,8.02
8555,2ylq,4.3
8556,2i40,5.8
8557,3ha6,5.68
8558,2ph6,7.57
8559,2i1r,5.01
8560,2ot1,4.0
8561,2w17,8.7
8562,1mj7,8.35
8563,4tjy,6.44
8564,2odd,3.96
8565,3b95,5.15
8566,4loy,8.09
8567,1qj1,8.05
8568,4tpp,8.59
8569,3qxd,6.15
8570,2a3i,6.05
8571,1ogx,6.09
8572,1gz9,3.51
8573,4ufk,3.89
8574,2qyn,6.24
8575,4wp7,6.1
8576,5clm,7.36
8577,3msj,3.11
8578,3rkz,7.08
8579,3l9m,7.3
8580,5als,7.72
8581,2wq5,3.74
8582,1rpf,3.99
8583,1o3h,7.3
8584,5ek0,7.68
8585,3o6t,5.22
8586,4kow,4.31
8587,4tzm,6.7
8588,3be2,8.7
8589,4r8y,6.19
8590,4m1d,7.64
8591,1fzo,7.89
8592,4luo,3.24
8593,3r6c,4.72
8594,2zwz,7.79
8595,4cpy,6.31
8596,4wm9,6.92
8597,4y59,5.24
8598,1f7b,4.6
8599,4nja,6.22
8600,2y8l,5.82
8601,2xc4,8.05
8602,1o0n,4.09
8603,2yiq,7.9
8604,3i6z,7.3
8605,4wkb,11.57
8606,3v3v,5.34
8607,4i7l,3.99
8608,4frj,6.55
8609,4jv6,6.66
8610,3jsw,7.18
8611,2qn1,4.77
8612,1o86,9.57
8613,1c9d,6.3
8614,4feq,5.96
8615,5em6,8.4
8616,1eoc,6.05
8617,4omk,4.4
8618,3wke,8.89
8619,4g0k,5.37
8620,4awk,6.89
8621,3wk9,4.15
8622,4l2l,5.7
8623,3h1z,4.66
8624,4d8i,6.69
8625,3dz5,8.15
8626,4dfn,7.7
8627,1xnz,6.62
8628,1ody,8.1
8629,2osm,6.2
8630,2w0p,6.52
8631,3nyn,6.0
8632,1g5f,2.64
8633,4mrz,3.52
8634,3l4u,7.52
8635,3ggu,9.77
8636,3tiz,3.82
8637,4l7o,4.88
8638,3zep,7.66
8639,3n7o,7.14
8640,3ken,5.4
8641,2clv,7.88
8642,1tkz,6.62
8643,3u1y,8.67
8644,1iq1,7.46
8645,3s5y,7.41
8646,4gj3,8.85
8647,3iod,4.1
8648,2j3q,6.15
8649,4ie7,5.05
8650,4oeu,7.66
8651,5ael,7.41
8652,2ylo,4.88
8653,3bhb,8.47
8654,2flh,3.97
8655,4dgg,6.1
8656,2p2a,6.12
8657,3fvg,6.89
8658,1ouk,9.89
8659,4gkc,6.82
8660,2lsp,3.56
8661,4c61,8.4
8662,1fl3,6.8
8663,4qy3,6.82
8664,4iuv,5.72
8665,5cs3,2.15
8666,3p5k,7.12
8667,3b7j,5.17
8668,1dl7,6.49
8669,4l34,6.94
8670,3si3,4.16
8671,1dpu,6.0
8672,5dtj,4.47
8673,1mrw,9.7
8674,1qj6,7.74
8675,10gs,6.4
8676,3rx7,6.03
8677,2wyg,8.7
8678,4g3e,8.38
8679,2bb7,5.67
8680,4bis,5.85
8681,1f0t,6.0
8682,3vvz,4.58
8683,4bdg,4.12
8684,3ooz,7.85
8685,3dz4,6.4
8686,4x3s,5.89
8687,2r0z,5.47
8688,4k66,3.26
8689,4j9a,8.22
8690,1u9q,8.33
8691,4c94,5.05
8692,3hub,8.09
8693,1ov3,6.72
8694,3pj2,5.14
8695,1cps,6.66
8696,3s9e,5.13
8697,4rac,7.52
8698,1p7m,4.38
8699,1om9,4.15
8700,2mc1,4.15
8701,2wd3,7.07
8702,4lgh,8.7
8703,3qai,8.1
8704,4b6e,2.3
8705,2gj4,6.5
8706,4m13,6.7
8707,3zeb,6.13
8708,4gxs,4.0
8709,4d0x,8.1
8710,3ig6,7.6
8711,4wsj,7.33
8712,4y8c,7.96
8713,2wj2,8.33
8714,4piq,7.1
8715,4jsc,7.13
8716,3ocb,8.3
8717,3uw5,7.85
8718,1uz4,3.4
8719,1zz2,5.22
8720,1hty,1.4
8721,1ad8,6.6
8722,4gsy,6.92
8723,3sl8,6.54
8724,1mu6,8.38
8725,2wvz,4.02
8726,4knr,5.74
8727,4wks,2.7
8728,2jdn,5.56
8729,3qaa,11.54
8730,2r6w,9.36
8731,1z5m,7.52
8732,2q72,2.68
8733,3dgn,6.21
8734,3g3r,6.48
8735,3s3r,8.68
8736,3rxe,4.76
8737,3qj0,5.2
8738,3fu5,4.12
8739,3odl,7.21
8740,2gtv,5.15
8741,1w1g,7.68
8742,2fl2,8.7
8743,4ctk,2.0
8744,2pk6,10.89
8745,3tvw,4.43
8746,4c1w,9.41
8747,4jlh,5.4
8748,5em7,7.72
8749,4gtp,7.94
8750,2fq6,7.1
8751,1w2x,5.14
8752,1ouy,8.37
8753,2wl5,4.52
8754,4rfd,8.05
8755,3sxf,8.6
8756,3rt8,6.35
8757,2vv9,7.77
8758,1enu,5.08
8759,3u1i,5.25
8760,4l51,3.0
8761,4a9t,7.15
8762,3inf,7.4
8763,1svh,6.44
8764,4zhm,8.05
8765,3tl5,7.85
8766,2qtg,5.08
8767,4k3l,2.96
8768,4g0a,7.6
8769,4loi,6.77
8770,5apr,7.77
8771,4mbf,5.77
8772,1eed,4.79
8773,3sfg,6.06
8774,3jq7,5.92
8775,3gtc,2.35
8776,2ygf,5.09
8777,4len,7.4
8778,3hv6,5.64
8779,1nlo,5.47
8780,2h6k,5.06
8781,1xow,9.28
8782,4b1j,7.3
8783,4iks,5.14
8784,3bti,6.14
8785,1i7m,9.64
8786,3wnt,6.28
8787,1jlq,8.15
8788,4mho,5.08
8789,2lcs,6.7
8790,3ml5,8.52
8791,4z6h,6.21
8792,2wf3,7.72
8793,5ew3,8.92
8794,4wr7,11.7
8795,3sb0,5.26
8796,5ais,6.24
8797,3ds0,4.83
8798,4djr,11.52
8799,3orn,9.62
8800,3jwr,8.07
8801,4qz2,5.21
8802,1vyg,8.0
8803,1qf0,7.38
8804,3vhe,8.21
8805,3qwc,4.26
8806,4qvy,5.09
8807,1r17,6.42
8808,2br8,7.49
8809,3b3s,2.55
8810,1gag,6.12
8811,3mhm,7.0
8812,3uig,5.32
8813,4ai8,4.0
8814,4zb8,6.03
8815,3vfb,9.04
8816,3da6,8.7
8817,4uvc,6.88
8818,4o2c,8.0
8819,5al5,7.15
8820,4yrc,2.7
8821,3i1y,8.15
8822,3nii,4.23
8823,3btl,5.96
8824,4ew2,6.68
8825,4x6k,5.31
8826,3l4y,7.0
8827,1axz,3.2
8828,4c52,5.68
8829,3rg2,4.2
8830,4y5d,5.92
8831,2zgm,1.79
8832,4p1u,8.52
8833,4obv,0.75
8834,3diw,6.72
8835,1mns,4.17
8836,1o42,8.05
8837,4k0u,7.26
8838,3i7c,7.74
8839,1hiv,9.0
8840,3g3n,6.29
8841,4y32,4.05
8842,4us4,5.32
8843,1tyr,7.0
8844,3nzk,9.27
8845,3f33,3.34
8846,2h9m,4.46
8847,2r75,6.15
8848,2brm,5.89
8849,1gfy,5.08
8850,5awj,9.68
8851,3gol,7.09
8852,4kwg,6.0
8853,4u0f,5.92
8854,4gsc,5.85
8855,2x91,6.74
8856,3n75,7.89
8857,2gfk,4.52
8858,1rbo,12.72
8859,3bpr,4.95
8860,3axm,5.07
8861,1nhw,4.84
8862,3wix,6.27
8863,2fix,6.24
8864,4qvl,6.53
8865,3efr,5.08
8866,3rjc,5.24
8867,1j4p,4.99
8868,4x3k,4.56
8869,1o3j,6.77
8870,2ygu,6.49
8871,1q54,5.85
8872,2qtr,5.49
8873,4bek,4.39
8874,4rx9,7.89
8875,1pb9,3.62
8876,2fw6,2.92
8877,4fhh,7.46
8878,4e3o,6.51
8879,3qxm,7.48
8880,4bty,7.7
8881,4nb3,7.66
8882,2hw2,2.97
8883,3lp4,4.88
8884,4x7n,8.22
8885,1p04,7.4
8886,3iqv,5.18
8887,2x7o,7.47
8888,4hys,7.26
8889,3gdt,7.19
8890,3d1z,8.8
8891,2f80,8.18
8892,5ap5,7.97
8893,3abu,5.62
8894,3cde,7.66
8895,3l5b,3.91
8896,4btb,5.01
8897,4ask,7.22
8898,2vh0,8.51
8899,3dpf,7.24
8900,4hbw,5.32
8901,5acx,5.05
8902,3i5z,8.7
8903,2y0j,7.92
8904,3ogm,7.32
8905,1sc8,7.44
8906,3iut,6.34
8907,4rn2,5.82
8908,1hlf,5.64
8909,4mjo,6.22
8910,2wp1,3.6
8911,4cpq,7.74
8912,4jln,7.78
8913,2wqb,6.27
8914,4l7c,5.13
8915,4y29,6.25
8916,2uyw,13.0
8917,2f6j,5.57
8918,4br3,5.72
8919,1fvt,7.22
8920,4oz2,3.0
8921,4pnr,6.34
8922,5cwa,4.77
8923,2oht,5.04
8924,2z52,5.57
8925,4r07,5.32
8926,3nnu,7.32
8927,1d4k,9.22
8928,3kpw,4.85
8929,2y5f,8.7
8930,3ckz,8.72
8931,3t64,6.7
8932,2ha6,4.32
8933,4gki,4.46
8934,4q4s,6.95
8935,4i6h,8.3
8936,1bzj,4.66
8937,1w4q,5.26
8938,3pcc,3.62
8939,3o1e,5.74
8940,1w13,8.7
8941,1f1j,8.8
8942,1n3i,8.89
8943,4l23,7.75
8944,1cj1,8.8
8945,3vtr,5.57
8946,3ama,6.53
8947,4zzz,7.06
8948,2jbu,3.4
8949,4bcq,6.83
8950,1tsi,3.48
8951,4l3p,5.92
8952,5c1m,10.8
8953,1pb8,5.15
8954,4u91,6.83
8955,4nzb,4.17
8956,3ff3,3.57
8957,3py1,6.89
8958,3lbz,3.86
8959,2xye,8.34
8960,3cd5,7.9
8961,4n8r,5.0
8962,1k27,9.0
8963,4ibg,3.97
8964,1a61,8.62
8965,3fw4,9.4
8966,4xaq,7.14
8967,4yv5,6.22
8968,3qfz,3.24
8969,4mrf,1.95
8970,3q3b,7.76
8971,3m6r,7.49
8972,2z8e,8.0
8973,4hs6,7.52
8974,5d6p,5.6
8975,3l3a,6.38
8976,3ipx,6.92
8977,3p4w,4.57
8978,2q2c,6.38
8979,2vfk,3.71
8980,4q99,6.28
8981,1zfp,7.59
8982,5av0,3.55
8983,4u5t,6.7
8984,4b3b,3.6
8985,3t4v,6.3
8986,1hvk,10.96
8987,3fsm,7.0
8988,3fkv,7.57
8989,4jpc,7.03
8990,3nu4,8.82
8991,3p3r,7.25
8992,1il4,2.85
8993,2vd0,4.94
8994,4u0i,8.22
8995,3gjq,5.33
8996,4wpn,6.68
8997,3b2w,9.22
8998,2p8n,3.15
8999,3tg5,4.7
9000,4eok,5.07
9001,2gmv,6.2
9002,4klv,3.78
9003,4nw2,4.54
9004,1z1r,9.22
9005,1swi,3.1
9006,5e13,4.24
9007,3fpd,6.15
9008,3zy2,6.46
9009,1uwu,5.98
9010,4ax9,9.57
9011,3oaw,8.15
9012,2ews,6.62
9013,1ctu,11.92
9014,1kui,3.77
9015,2asu,9.0
9016,2itp,7.95
9017,2woa,5.94
9018,4aof,7.1
9019,1b55,7.4
9020,2xeg,10.7
9021,3hac,8.17
9022,1xp6,9.4
9023,4hyh,9.0
9024,2ay1,2.29
9025,4h4b,2.7
9026,3ow6,6.66
9027,3d51,4.15
9028,4u01,8.46
9029,4mxc,8.17
9030,4btm,5.39
9031,3eg6,5.77
9032,5d1r,4.84
9033,2vt3,4.15
9034,3qkd,8.38
9035,1b51,7.37
9036,1rm8,9.0
9037,4e93,6.93
9038,3qiy,5.34
9039,3rwq,7.46
9040,3e51,7.85
9041,1sjh,8.05
9042,3og7,7.51
9043,4ycu,5.48
9044,2zgx,6.74
9045,5amg,8.22
9046,1hyv,2.3
9047,4ehr,7.89
9048,1b5j,7.43
9049,1bv9,9.96
9050,2cfg,7.44
9051,3r9n,5.85
9052,3vbd,8.07
9053,4op3,8.15
9054,5aix,7.92
9055,3qxv,8.4
9056,4azy,6.7
9057,4uyh,6.3
9058,3nu5,8.35
9059,4wx6,9.0
9060,3v4j,5.04
9061,2x7c,5.7
9062,2cle,3.55
9063,2hl4,7.64
9064,1m51,4.73
9065,1ms0,2.91
9066,4ob1,6.3
9067,2rcw,8.1
9068,1e55,4.12
9069,1h4w,4.66
9070,4abi,8.2
9071,1g9b,5.3
9072,4poj,8.1
9073,4wj5,6.29
9074,2og8,9.3
9075,3wyk,7.64
9076,1fkn,8.8
9077,1ugx,5.91
9078,3ti1,3.89
9079,5alz,8.22
9080,2ds1,8.47
9081,1rp7,8.52
9082,2h2h,4.98
9083,2pze,6.08
9084,3eta,7.85
9085,3h85,5.22
9086,4a9m,6.3
9087,4zly,5.46
9088,1f2o,1.91
9089,1rql,2.75
9090,2pk5,10.7
9091,4bfd,7.02
9092,1qi0,2.35
9093,4a4g,2.99
9094,2xui,15.0
9095,1h8l,7.47
9096,4gzf,8.36
9097,2xn6,8.8
9098,1hxw,10.82
9099,3g2h,3.82
9100,1xn2,10.52
9101,4ayp,6.12
9102,3ern,1.72
9103,1rwq,10.0
9104,1jif,6.2
9105,2q8y,3.99
9106,2cmo,6.4
9107,3ccw,7.87
9108,1acj,8.09
9109,3arx,5.33
9110,4aj4,3.89
9111,4n00,8.02
9112,2o9i,7.4
9113,2c6g,3.37
9114,2zis,8.55
9115,1dva,8.07
9116,3ipq,7.57
9117,2jke,4.23
9118,1uys,3.6
9119,4frs,8.77
9120,3pke,3.6
9121,4i5h,8.7
9122,1s50,7.2
9123,4bbf,8.66
9124,4r4q,5.09
9125,4ozj,5.4
9126,3muz,3.46
9127,3ppk,8.85
9128,2z4y,6.15
9129,4abf,4.62
9130,4iz0,4.0
9131,1bai,7.7
9132,4deg,8.22
9133,4cu8,4.47
9134,4q9s,3.81
9135,4bcg,8.15
9136,1gi6,6.22
9137,1g3c,5.8
9138,3if7,7.21
9139,1okw,5.25
9140,4erf,9.4
9141,4kql,8.77
9142,1jys,3.52
9143,3e8u,9.42
9144,4i6q,7.52
9145,4asy,4.22
9146,3hau,6.38
9147,1xap,8.7
9148,4lkm,6.34
9149,2ptz,7.82
9150,3rxh,1.8
9151,4psb,4.64
9152,2kup,6.7
9153,2ym4,5.82
9154,4hev,6.34
9155,4xdo,4.08
9156,2b54,7.7
9157,4ew3,6.74
9158,3d7d,7.85
9159,3psl,6.89
9160,3g9e,7.72
9161,2wej,6.08
9162,1xh7,6.82
9163,1lcj,9.0
9164,1ypj,7.02
9165,3ur0,7.15
9166,5prc,4.89
9167,4cga,6.4
9168,1bm2,6.96
9169,3kqb,9.3
9170,3k3a,7.08
9171,1uvs,5.4
9172,3gss,5.82
9173,4fs3,7.85
9174,4yuz,5.04
9175,4c4j,8.52
9176,1ec1,8.92
9177,1hqg,3.0
9178,3e7o,6.92
9179,3uh2,6.0
9180,1qk3,5.15
9181,1noj,3.15
9182,1nfx,8.52
9183,1koj,6.7
9184,4yt6,7.96
9185,1xud,8.1
9186,2oji,7.07
9187,3zm9,7.42
9188,3fc8,5.39
9189,1ewj,7.49
9190,2e9a,6.04
9191,2ybs,4.59
9192,3l16,7.48
9193,3kr5,7.89
9194,3r93,6.51
9195,4g8m,7.89
9196,4ght,5.78
9197,3nq3,3.78
9198,3igg,7.18
9199,1qpl,8.51
9200,4kai,7.3
9201,1vrt,7.1
9202,4wj7,4.89
9203,2liq,5.85
9204,1idg,7.19
9205,4ep2,5.35
9206,4bf6,8.35
9207,2zx6,10.6
9208,1hnn,6.24
9209,2fwy,6.7
9210,4o4k,3.7
9211,4euc,6.1
9212,1xuo,7.16
9213,1txr,7.74
9214,2pax,6.74
9215,4y2s,4.28
9216,1w1y,2.62
9217,3g42,6.85
9218,3gsm,6.48
9219,2m0o,5.38
9220,1t48,3.46
9221,4xm8,3.02
9222,4jgv,6.57
9223,2w08,3.42
9224,3jwq,7.6
9225,4mp2,5.45
9226,7abp,6.46
9227,1akt,8.49
9228,4ucc,4.32
9229,1a2c,6.3
9230,3fvl,6.07
9231,4c1y,3.6
9232,5alf,6.69
9233,4lsj,9.57
9234,4gwi,3.69
9235,4ie4,5.48
9236,3ej5,3.57
9237,2clm,3.55
9238,4pg3,7.85
9239,4j8s,5.7
9240,3ljg,7.73
9241,1yrs,6.35
9242,2r02,5.1
9243,3m54,5.89
9244,3ndm,7.96
9245,3gbq,5.46
9246,4hws,9.1
9247,1xug,7.05
9248,1hpv,9.22
9249,3u4o,7.28
9250,1e03,9.4
9251,3gwu,4.71
9252,3lp0,6.96
9253,4l0t,7.18
9254,3drf,7.0
9255,1jq3,6.7
9256,4mw6,5.78
9257,3s72,6.4
9258,1o2t,7.85
9259,3zya,7.0
9260,1tni,4.0
9261,4q83,4.19
9262,1hy7,5.39
9263,3qlb,8.43
9264,2j34,7.82
9265,2wi2,3.46
9266,1hvl,9.95
9267,2adu,7.74
9268,1t49,4.66
9269,2pyy,4.6
9270,4jnm,8.52
9271,2oqi,8.49
9272,2ou7,3.81
9273,4qqc,7.34
9274,3rm9,4.77
9275,4dcx,4.5
9276,4lwt,5.41
9277,2q1l,7.91
9278,3nox,8.66
9279,1czo,4.55
9280,3f5k,4.62
9281,4ibk,4.3
9282,3q2a,5.3
9283,1b38,6.6
9284,5ct2,2.92
9285,1aze,4.22
9286,4p74,5.0
9287,3ilq,5.21
9288,4uof,4.84
9289,1y2c,6.57
9290,4gw6,6.2
9291,2zdk,6.37
9292,2a8h,7.17
9293,1uym,6.0
9294,3ce3,8.74
9295,3zmi,5.95
9296,4z84,5.82
9297,2x2l,5.28
9298,3zs1,6.4
9299,1alw,6.52
9300,2xzw,5.29
9301,3b2t,5.21
9302,1h25,5.74
9303,4qzs,7.05
9304,4esg,5.56
9305,3t6r,5.66
9306,2ow2,8.22
9307,4utr,6.15
9308,3skh,6.05
9309,4ocz,9.18
9310,1e5j,4.0
9311,4a4v,6.54
9312,3pb9,6.58
9313,4gzw,4.52
9314,4loh,6.96
9315,5afm,4.15
9316,4c6v,4.59
9317,4nwk,8.7
9318,9lpr,5.7
9319,1k3t,4.19
9320,4x24,9.78
9321,4awj,2.0
9322,2iko,5.45
9323,3w69,7.24
9324,4edy,5.83
9325,2h23,4.67
9326,3dkg,5.0
9327,2ay5,2.59
9328,4ovf,4.13
9329,4r7m,7.96
9330,1rw8,6.76
9331,4er4,6.8
9332,3vsx,8.85
9333,4rvm,9.0
9334,3l3l,7.48
9335,3s3o,7.57
9336,1elb,7.15
9337,1k2i,3.11
9338,1f3e,6.7
9339,1gar,10.0
9340,4c72,5.09
9341,3l7g,3.3
9342,4rvr,6.87
9343,1tka,6.1
9344,1t2v,6.4
9345,4ci3,6.81
9346,4gah,6.1
9347,1egh,5.7
9348,3oyn,7.6
9349,4k5p,3.46
9350,2zq2,6.56
9351,4omc,10.78
9352,4uit,6.7
9353,2zp0,7.6
9354,2pj7,7.77
9355,2vtr,5.82
9356,3tkm,9.0
9357,4knm,8.0
9358,3rz0,7.55
9359,1lcp,6.64
9360,4avg,7.22
9361,4h3f,9.0
9362,1fj4,4.59
9363,5bwc,7.21
9364,2jbl,5.89
9365,3mww,7.24
9366,4wri,9.01
9367,1kne,5.6
9368,3ipy,6.29
9369,2xxy,7.89
9370,2prj,4.49
9371,4caf,7.12
9372,3loo,6.07
9373,3gyn,7.21
9374,5alk,6.6
9375,3feg,4.35
9376,3tay,3.38
9377,4pni,6.09
9378,2i4x,11.72
9379,1yy6,6.07
9380,3u81,4.44
9381,2fo4,7.22
9382,2xei,10.62
9383,5alb,10.71
9384,1w0y,6.42
9385,4h4d,6.82
9386,3a1s,4.83
9387,2ax6,7.57
9388,4b2i,3.0
9389,3ogx,6.48
9390,2ltw,4.22
9391,3rxi,3.06
9392,3g0e,7.7
9393,4idn,5.24
9394,1gyx,2.48
9395,4ajw,5.86
9396,4b71,5.89
9397,1drj,7.4
9398,4zuq,6.89
9399,3cyw,7.77
9400,4mi9,3.42
9401,3p79,5.64
9402,1b8y,7.85
9403,2ntf,6.52
9404,4gs6,7.15
9405,4d1c,5.7
9406,2i4p,5.7
9407,4b78,5.0
9408,1om1,6.77
9409,3obx,3.89
9410,3d8w,8.15
9411,9hvp,8.35
9412,3i4a,4.28
9413,4qpl,7.41
9414,3kmx,4.82
9415,3fej,6.13
9416,3aas,4.51
9417,2v3u,3.0
9418,4dh6,7.77
9419,3eyh,7.7
9420,3spf,3.86
9421,1db4,7.24
9422,1p06,6.27
9423,1nfw,8.96
9424,4ruy,7.89
9425,3c1n,5.5
9426,2isw,7.43
9427,2h02,6.49
9428,1u6q,5.88
9429,4lzr,4.7
9430,4q0l,7.7
9431,1f8d,3.4
9432,1fh7,5.24
9433,3iph,7.6
9434,4z46,2.82
9435,2w6n,6.9
9436,4dx9,5.3
9437,4u4x,5.01
9438,3uu1,5.2
9439,4ajk,3.11
9440,4imz,6.92
9441,2x8d,6.1
9442,3h26,4.49
9443,3kb3,6.82
9444,4x3r,11.07
9445,3dk1,9.74
9446,3dkf,8.57
9447,3ess,6.39
9448,4mr4,5.94
9449,3i91,3.3
9450,4avt,8.06
9451,1pu8,3.1
9452,2zlg,5.59
9453,2g70,7.77
9454,4otw,9.28
9455,1o3k,6.77
9456,1c5y,4.2
9457,3duy,5.85
9458,1me4,6.84
9459,1o4a,6.92
9460,3lpl,5.62
9461,3wbl,4.64
9462,2qqs,6.4
9463,1hiy,3.08
9464,4m5u,7.96
9465,4ctj,2.51
9466,4pkt,4.83
9467,4ke1,8.6
9468,2bo4,4.61
9469,3lce,3.81
9470,4ayu,4.73
9471,3ibl,7.84
9472,4iue,6.55
9473,1k1n,6.82
9474,4bo1,7.3
9475,4drn,5.24
9476,1axr,3.27
9477,3qbn,8.23
9478,3ij0,4.88
9479,4kz5,2.0
9480,1zhy,6.52
9481,2y7p,5.47
9482,4xip,6.63
9483,3e3c,5.62
9484,3kl8,6.92
9485,1nje,3.8
9486,3nf9,3.54
9487,2ww2,4.85
9488,5c91,3.61
9489,2x81,8.3
9490,4a7c,8.22
9491,4ju3,7.07
9492,3fz1,7.92
9493,3bls,5.14
9494,4tqn,6.11
9495,2q7y,4.3
9496,3e9i,6.22
9497,1pxl,6.05
9498,1bap,6.85
9499,3uib,6.8
9500,4f6u,6.15
9501,3c79,7.2
9502,4mre,2.19
9503,4fl1,3.28
9504,4dvi,6.72
9505,4o37,6.16
9506,4bky,7.92
9507,3qqk,4.82
9508,4ryc,7.1
9509,2r3w,6.89
9510,3rxb,2.66
9511,2wuu,7.16
9512,5cal,7.66
9513,4lm0,3.25
9514,4m3e,6.25
9515,1k1y,3.22
9516,3hiv,8.12
9517,5cjf,9.59
9518,1rbp,6.72
9519,2vrj,6.3
9520,3ti8,9.05
9521,3ask,6.43
9522,2qpj,6.35
