,pdbid,-logKd/Ki
8463,1ppc,6.16
8464,4de0,5.89
8465,4kox,4.77
8466,2vvp,3.4
8467,4qzw,5.15
8468,3d9z,8.7
8469,4alg,6.3
8470,3ps1,10.17
8471,1u6q,5.88
8472,2xyu,5.35
8473,2bxt,8.52
8474,4zvi,6.33
8475,4fzc,8.4
8476,3duy,5.85
8477,2evl,6.7
8478,3fa3,5.6
8479,1bnu,9.7
8480,3mrv,3.74
8481,2ycs,8.87
8482,2y4a,4.38
8483,2vuk,3.9
8484,1lhe,9.54
8485,2hob,5.72
8486,4x5r,7.85
8487,3vh9,6.24
8488,1xbc,7.92
8489,3ozg,9.19
8490,4d2r,5.48
8491,1fpc,7.0
8492,2i4w,11.59
8493,1i8z,8.9
8494,3d0b,6.54
8495,3mtb,4.63
8496,4b2d,3.7
8497,4ab8,3.87
8498,2y1x,7.57
8499,1dqn,8.0
8500,3tll,4.39
8501,3wnr,6.28
8502,4prd,4.6
8503,4jdf,2.19
8504,2wxv,8.7
8505,4q4r,6.43
8506,1e03,9.4
8507,4n99,3.67
8508,3prz,7.59
8509,1qbt,10.62
8510,3fpm,5.05
8511,1r6g,9.21
8512,4wyy,6.0
8513,6lpr,7.3
8514,4yt7,8.77
8515,2a3a,2.82
8516,1uy9,4.82
8517,4erw,8.15
8518,1ppk,7.66
8519,2xdm,7.49
8520,3bmo,5.27
8521,3rlp,7.08
8522,3qo3,6.9
8523,4x5y,8.03
8524,3vhv,6.29
8525,4bzn,5.84
8526,2r2l,9.0
8527,3ezr,5.0
8528,5ald,5.97
8529,4bhf,3.46
8530,4up5,2.6
8531,1p01,9.46
8532,1rbp,6.72
8533,1g3m,10.0
8534,3nu9,9.05
8535,5d9l,7.62
8536,3kry,10.0
8537,1vcu,3.85
8538,4r74,8.1
8539,1hxk,3.4
8540,2bet,2.77
8541,1w4l,8.4
8542,4avi,7.63
8543,3zmj,4.93
8544,2yhy,5.6
8545,2hfp,8.52
8546,1a4w,5.92
8547,1tok,2.47
8548,5c4u,8.72
8549,3cwk,6.6
8550,2ql7,6.26
8551,4lxk,8.4
8552,1bn4,9.31
8553,1gaf,8.0
8554,3pvw,7.27
8555,1oe0,5.16
8556,3uph,7.82
8557,4zzd,6.6
8558,3p3g,9.74
8559,1ztq,8.89
8560,3unn,4.4
8561,4pkb,6.94
8562,1xsc,4.3
8563,4rvl,7.38
8564,4q2k,7.48
8565,2y5g,6.84
8566,3hmm,7.6
8567,4z46,2.82
8568,1bky,3.84
8569,3rwj,7.8
8570,2vr3,4.98
8571,4zeb,6.52
8572,2e27,9.35
8573,3zj8,3.9
8574,3ij0,4.88
8575,4n84,6.29
8576,3cy2,7.22
8577,4fl1,3.28
8578,5fl6,7.36
8579,4hrc,8.92
8580,3q2m,3.8
8581,4qaa,6.44
8582,1ppx,7.28
8583,1w83,7.19
8584,1bhx,6.84
8585,4xit,7.27
8586,4bps,2.99
8587,3h0y,8.22
8588,3p4q,6.52
8589,2e5y,5.85
8590,1yds,5.92
8591,1f28,7.8
8592,3hyg,7.03
8593,4k43,6.88
8594,1xxe,5.41
8595,4bco,6.88
8596,4bda,5.57
8597,3o6l,7.51
8598,3h1z,4.66
8599,2vvu,8.1
8600,1q1g,8.57
8601,3rf5,5.63
8602,3k27,4.44
8603,3g0g,8.3
8604,3lle,4.97
8605,1kuk,3.91
8606,4ek9,4.42
8607,4x6n,8.82
8608,4o3a,2.59
8609,2co0,5.48
8610,2srt,6.64
8611,1kui,3.77
8612,2c9b,5.54
8613,4n9d,7.72
8614,2o9a,3.81
8615,2exm,4.11
8616,1qyg,6.85
8617,5dah,5.3
8618,2qnz,5.42
8619,3rth,5.21
8620,4poj,8.1
8621,2j50,7.89
8622,4xmr,4.07
8623,2wuf,4.29
8624,2w4i,6.3
8625,3erd,9.9
8626,4o2b,5.74
8627,4ngp,7.96
8628,3p5k,7.12
8629,2ygu,6.49
8630,4idv,7.4
8631,2go4,5.15
8632,1ke0,5.38
8633,4uye,8.02
8634,4pnl,5.52
8635,3s0n,6.74
8636,1mf4,7.99
8637,3fuz,6.54
8638,4rux,7.92
8639,4cc2,4.33
8640,4gfd,9.48
8641,2eum,6.7
8642,1mu8,9.0
8643,4bic,7.3
8644,4j44,5.73
8645,4j1c,7.31
8646,3muz,3.46
8647,1e9h,7.46
8648,2zju,5.81
8649,4deg,8.22
8650,3c10,6.52
8651,2bge,2.8
8652,1joc,4.62
8653,4oym,4.96
8654,1e4h,8.41
8655,3gk1,4.1
8656,3opp,6.28
8657,4crf,9.3
8658,3hkn,5.35
8659,3s0e,6.55
8660,5em8,5.96
8661,4ztn,7.72
8662,3ncz,7.82
8663,4rqz,5.4
8664,2x2k,6.52
8665,1zd4,3.6
8666,3gsg,2.7
8667,4luv,2.85
8668,4dus,8.3
8669,4bdd,4.43
8670,1c7f,9.52
8671,3e8r,9.74
8672,2oc4,7.07
8673,3kag,5.18
8674,1q6s,7.92
8675,2mkr,6.27
8676,2lct,5.14
8677,3du8,6.84
8678,4qsk,5.1
8679,3fei,7.7
8680,2i0d,12.1
8681,3g34,2.96
8682,1qj7,8.1
8683,4y29,6.25
8684,1zge,7.3
8685,3dcw,9.0
8686,2pvn,9.46
8687,4pv0,9.07
8688,2xda,6.22
8689,4dxg,7.06
8690,4i7c,8.22
8691,4z1n,8.23
8692,4jss,3.3
8693,3eou,7.01
8694,2wyg,8.7
8695,2rkd,2.72
8696,2wvz,4.02
8697,4j51,6.59
8698,2gfk,4.52
8699,3gcv,7.13
8700,3l7g,3.3
8701,3db6,6.14
8702,4h38,6.04
8703,3drs,9.3
8704,1cin,8.73
8705,2ogz,7.08
8706,3pju,4.88
8707,4emr,7.49
8708,2py4,6.7
8709,4guj,3.05
8710,3oob,4.67
8711,2xxn,6.41
8712,3tia,8.51
8713,1juf,5.85
8714,4gsc,5.85
8715,1u59,7.25
8716,3ttn,7.84
8717,1s50,7.2
8718,4foc,8.52
8719,2op3,6.31
8720,2q8g,7.06
8721,4or4,4.57
8722,1xkk,8.52
8723,2jkm,7.75
8724,5dhg,9.14
8725,2w7x,7.62
8726,2vin,3.0
8727,3l5c,5.15
8728,2qi6,10.57
8729,4ajn,7.16
8730,1c5p,4.68
8731,2qoh,7.7
8732,4hgt,7.4
8733,2ima,6.52
8734,1xt8,6.85
8735,5aae,7.46
8736,4mf0,8.08
8737,4p00,6.4
8738,1l6m,8.1
8739,3fz1,7.92
8740,4ksy,8.42
8741,3mna,7.39
8742,1ce5,4.74
8743,2x97,5.66
8744,3sz9,5.27
8745,1mzc,10.22
8746,2y3p,5.89
8747,4hyi,8.52
8748,3bgp,7.04
8749,3ftu,3.61
8750,2y7w,4.98
8751,2m3z,6.57
8752,1r6z,5.0
8753,3p9t,6.2
8754,3rm9,4.77
8755,1gja,5.42
8756,2bba,7.15
8757,4fht,6.17
8758,3gcp,7.82
8759,4j78,4.65
8760,4qyo,8.22
8761,2cem,7.92
8762,3gst,6.72
8763,2lcs,6.7
8764,6rnt,2.37
8765,2gfs,6.15
8766,2q92,5.96
8767,4oty,7.4
8768,3slz,6.99
8769,1ftm,7.61
8770,3dg8,4.7
8771,3lpl,5.62
8772,4ph4,7.74
8773,2d1o,7.7
8774,4i74,6.72
8775,3wk5,4.82
8776,3eqb,1.82
8777,3owb,7.72
8778,4abu,6.28
8779,4qvy,5.09
8780,4tte,3.69
8781,2xs8,4.61
8782,3llm,4.74
8783,4mi3,4.12
8784,3qkd,8.38
8785,1gag,6.12
8786,1hbv,6.37
8787,4lv3,5.49
8788,4k5p,3.46
8789,4ob2,6.3
8790,3wbl,4.64
8791,3zzh,3.36
8792,2p9a,5.18
8793,1akq,9.1
8794,3bgb,6.05
8795,3gep,3.75
8796,2haw,4.92
8797,4hvi,7.16
8798,4x5p,8.21
8799,4bi2,4.03
8800,4jjg,8.7
8801,1q9m,6.48
8802,5e2r,7.06
8803,3m56,4.15
8804,4xtt,7.37
8805,4nw5,7.7
8806,3wka,4.54
8807,4mwr,9.39
8808,1sqq,7.82
8809,1vwl,5.63
8810,1rgl,4.43
8811,1xh7,6.82
8812,4mnq,4.43
8813,4ojr,7.42
8814,2pyy,4.6
8815,4x8t,2.05
8816,4e90,8.1
8817,3c8a,6.18
8818,1kc5,7.0
8819,3gjq,5.33
8820,4kqp,6.05
8821,1mhw,7.35
8822,4q0a,6.48
8823,4zyf,8.64
8824,1o2p,4.85
8825,2rg6,8.66
8826,4eon,6.05
8827,1nlt,4.92
8828,4uma,5.41
8829,3r7r,8.74
8830,3t85,7.95
8831,4efg,7.26
8832,4kp8,5.48
8833,2x6j,7.44
8834,3ap4,3.92
8835,4iif,5.18
8836,1lgt,6.1
8837,2wm0,4.52
8838,2xbj,8.52
8839,3pjc,7.57
8840,4amy,10.82
8841,2ama,8.0
8842,1ajx,7.91
8843,4jib,7.35
8844,3f5l,3.72
8845,4tw8,5.58
8846,4own,4.22
8847,4xum,4.67
8848,3tjm,5.2
8849,3kck,9.1
8850,2w0s,3.3
8851,4i9z,7.74
8852,1cr6,8.51
8853,1tjp,4.42
8854,3tyv,8.1
8855,2qx0,6.11
8856,4u7q,9.74
8857,1rdi,2.06
8858,4yv2,7.29
8859,1ws5,3.03
8860,1ke5,6.25
8861,2pix,4.3
8862,2fv5,11.7
8863,4k3o,4.44
8864,4ql1,7.03
8865,3neo,5.92
8866,3v2p,6.36
8867,1gpy,4.7
8868,4k5l,4.96
8869,1d4p,6.3
8870,3kqp,3.42
8871,3ppk,8.85
8872,2wcx,7.6
8873,2qta,5.76
8874,3c2u,2.9
8875,4piq,7.1
8876,3gbe,5.0
8877,3h52,4.85
8878,1m0o,2.31
8879,4tk2,3.72
8880,4agd,8.41
8881,3s1y,6.22
8882,3eky,9.64
8883,3kb7,8.15
8884,2b1v,5.74
8885,4ohp,7.46
8886,1fta,6.36
8887,2uyq,5.68
8888,3h2a,3.96
8889,4m0r,5.21
8890,4ual,8.4
8891,1b52,7.12
8892,2ayp,8.15
8893,4fl2,3.66
8894,2vl8,4.52
8895,4psq,6.36
8896,4bdf,4.09
8897,4ov5,7.43
8898,2wez,7.64
8899,3cyu,7.22
8900,2pbw,8.25
8901,3ps6,7.74
8902,4rrv,7.4
8903,1m5b,8.01
8904,1hvr,9.51
8905,3unj,4.96
8906,2ri9,3.22
8907,2xm1,5.07
8908,2q9y,4.44
8909,1fl3,6.8
8910,4iuo,3.64
8911,3rwh,7.4
8912,3iqh,4.59
8913,2yog,4.51
8914,4nrk,7.62
8915,5c7f,3.98
8916,2ohv,6.46
8917,3hp9,4.59
8918,1gni,8.07
8919,3rm4,5.77
8920,4okp,2.7
8921,3vrt,8.57
8922,4mbc,6.4
8923,2c4g,5.94
8924,4aft,6.47
8925,4hvs,7.8
8926,2h03,7.05
8927,3d62,6.1
8928,1csr,7.38
8929,3vrv,10.54
8930,1ghz,4.8
8931,3pn3,6.4
8932,1awi,4.05
8933,3nuj,9.39
8934,4aci,2.22
8935,1uj6,3.05
8936,3wt7,8.75
8937,3uu1,5.2
8938,4rn4,6.94
8939,5bvf,9.72
8940,3kqw,4.01
8941,4jn2,11.68
8942,3re4,7.4
8943,4nja,6.22
8944,5clm,7.36
8945,4lnw,7.04
8946,4z7n,5.04
8947,2x2c,7.72
8948,2gz2,5.22
8949,2ioa,5.49
8950,2a4l,6.4
8951,3wt5,9.54
8952,4es0,6.99
8953,2vti,6.18
8954,4f9u,6.03
8955,3l9l,6.78
8956,3djq,2.98
8957,3pd9,6.22
8958,4i80,7.62
8959,3a1d,4.12
8960,1w13,8.7
8961,4ymq,5.8
8962,4zmf,3.96
8963,1nja,6.31
8964,2rcw,8.1
8965,2ipo,5.06
8966,4hev,6.34
8967,4iks,5.14
8968,3eka,3.0
8969,4gtm,8.04
8970,1xh9,7.77
8971,3pa8,5.75
8972,2q88,5.8
8973,1i91,8.94
8974,1lb6,4.08
8975,3n7r,7.7
8976,1mjj,8.74
8977,3bh9,6.93
8978,1bma,4.59
8979,3f82,8.34
8980,1czc,2.82
8981,4pyn,4.52
8982,4x63,6.77
8983,2dq7,8.32
8984,3d5m,8.0
8985,3ckz,8.72
8986,4exh,6.15
8987,4dfg,11.74
8988,4j17,7.27
8989,1olu,4.41
8990,4ckj,4.84
8991,2vfz,3.61
8992,4b3b,3.6
8993,1vyf,8.05
8994,3egt,8.9
8995,4rxz,6.74
8996,3a73,3.38
8997,2pj1,8.01
8998,1a0q,7.57
8999,2bmg,7.74
9000,4qfp,4.23
9001,1uye,3.7
9002,1g50,6.28
9003,4q1y,10.35
9004,2zxb,5.3
9005,1xnz,6.62
9006,4gzx,3.19
9007,5a83,6.8
9008,2ayr,9.29
9009,3i6o,10.35
9010,4p4b,7.85
9011,4o75,4.68
9012,4utv,5.09
9013,3qj9,7.0
9014,5cav,6.67
9015,2p59,7.3
9016,5c2a,8.32
9017,1ta6,9.13
9018,3tti,8.22
9019,4ag8,8.96
9020,2w92,4.55
9021,4f1q,4.95
9022,3l4w,6.0
9023,3ut5,5.74
9024,4ei4,8.74
9025,3su4,6.26
9026,3cdb,7.02
9027,4b8o,8.4
9028,1d09,7.57
9029,4x24,9.78
9030,2zdn,6.25
9031,5e8r,8.7
9032,2aj8,6.2
9033,2f10,3.48
9034,6gpb,4.85
9035,2d1x,5.1
9036,1em6,8.22
9037,4o9v,8.0
9038,4fm8,5.97
9039,2y8q,5.82
9040,4e8y,6.09
9041,4fvr,6.0
9042,1hk1,5.64
9043,4uib,9.0
9044,3vva,9.32
9045,1uod,3.11
9046,4rj3,7.03
9047,1csi,8.8
9048,3itu,4.4
9049,4gja,5.92
9050,4j9a,8.22
9051,3vrw,9.39
9052,1m7i,5.4
9053,4gkc,6.82
9054,3vbq,9.33
9055,1fzm,7.7
9056,1if7,10.52
9057,1t31,8.64
9058,3rtx,3.86
9059,1pmv,6.82
9060,2za0,6.64
9061,1caq,7.72
9062,3vhe,8.21
9063,3zn1,4.54
9064,4xnw,7.74
9065,2qlm,5.64
9066,3r0t,9.04
9067,5ap2,8.48
9068,2kp8,4.0
9069,1ywr,7.89
9070,4xya,5.86
9071,4njd,4.84
9072,3exe,6.96
9073,2v86,4.46
9074,2xcg,8.05
9075,1br6,3.22
9076,4cpz,7.68
9077,2a8g,3.69
9078,4zwy,8.7
9079,4q08,6.3
9080,2w6u,5.0
9081,1owk,7.63
9082,1h0a,5.44
9083,3zll,6.4
9084,1aht,6.21
9085,4qr4,6.6
9086,3hv6,5.64
9087,2evo,7.17
9088,1cea,4.96
9089,3cgo,5.52
9090,3rdq,9.31
9091,1jh1,4.39
9092,2ael,6.29
9093,3hab,8.38
9094,3ia6,8.52
9095,4iva,7.16
9096,4nmv,4.95
9097,2vmf,5.85
9098,4ebw,5.06
9099,4aph,5.4
9100,1jyc,4.34
9101,3po6,7.06
9102,3f7b,7.19
9103,3m37,9.04
9104,1q6p,8.52
9105,4l7r,5.02
9106,5ael,7.41
9107,4mg6,5.62
9108,3p5l,7.39
9109,4c72,5.09
9110,3rg2,4.2
9111,4mwb,6.49
9112,3uwl,3.68
9113,3lc3,5.23
9114,1oe8,5.52
9115,5ahu,6.78
9116,4yz9,7.7
9117,4ps5,6.54
9118,4x8v,6.89
9119,4gbd,11.32
9120,1y8p,6.08
9121,3upz,5.6
9122,4yad,5.6
9123,1zfk,7.92
9124,4ufz,6.31
9125,2r1w,4.6
9126,4hf4,8.62
9127,2r05,5.15
9128,1zyr,5.74
9129,1fki,7.0
9130,4cki,5.96
9131,2fky,8.59
9132,4wsy,7.77
9133,1yet,5.92
9134,4m5g,5.01
9135,3zm9,7.42
9136,3m2u,7.0
9137,3m2w,8.52
9138,1gj8,6.96
9139,3shb,6.03
9140,3o4k,7.62
9141,1t7r,5.96
9142,3juo,5.07
9143,3tge,10.15
9144,2wf2,7.59
9145,1xur,5.18
9146,2ohk,2.7
9147,1yhs,8.0
9148,4tzm,6.7
9149,1rry,4.1
9150,3rcj,6.1
9151,1o4h,2.44
9152,3srv,7.5
9153,3w1f,8.44
9154,4rn1,5.0
9155,4pd9,3.33
9156,3kgq,2.3
9157,2peh,5.96
9158,4k3r,3.59
9159,3gxt,4.74
9160,2er9,7.4
9161,5ctc,6.35
9162,3fyk,7.4
9163,4j4o,6.9
9164,4lv2,8.0
9165,3cft,4.19
9166,1moq,3.46
9167,1fo3,6.7
9168,4pri,4.03
9169,3hcm,3.3
9170,1nlj,9.8
9171,4o43,4.3
9172,3qg6,9.14
9173,1x7q,6.73
9174,3cpc,5.3
9175,2xoi,3.34
9176,2bq6,10.15
9177,3rz0,7.55
9178,3tt4,8.28
9179,4rlw,4.87
9180,4z89,4.69
9181,2gg5,6.6
9182,2vmd,3.02
9183,3udj,3.62
9184,3oil,5.68
9185,4jne,5.86
9186,4d8i,6.69
9187,1pr1,5.3
9188,5ea6,7.41
9189,4dhf,7.55
9190,3bwf,9.7
9191,3fxb,5.85
9192,3jsi,8.68
9193,4k0y,7.82
9194,2rka,3.0
9195,2p94,9.17
9196,5d1u,5.96
9197,4mmp,7.71
9198,3fqa,0.49
9199,5av0,3.55
9200,2j47,5.41
9201,2ctc,3.89
9202,3r16,7.3
9203,1td7,4.37
9204,1puq,7.28
9205,4ahs,2.19
9206,4ezz,5.19
9207,4q4s,6.95
9208,3ahn,7.05
9209,4mbi,8.15
9210,1nzl,7.15
9211,4f7v,5.38
9212,4b73,7.21
9213,3d78,7.64
9214,1svh,6.44
9215,4baq,9.01
9216,5alf,6.69
9217,4kww,5.55
9218,4z68,6.49
9219,1h35,7.54
9220,1grp,3.72
9221,1jqy,4.92
9222,1a5g,10.15
9223,3ogm,7.32
9224,3lk8,7.71
9225,1egh,5.7
9226,4yv5,6.22
9227,4yy6,4.22
9228,3eyh,7.7
9229,4mzf,7.35
9230,4qvq,5.2
9231,1xoe,7.39
9232,2ykj,6.21
9233,4dvi,6.72
9234,2pjl,6.72
9235,3vap,8.4
9236,1p6e,2.92
9237,4avu,7.85
9238,4qp8,6.55
9239,4pry,7.7
9240,3uzc,9.61
9241,3igv,7.6
9242,1y3g,7.4
9243,1ec9,3.1
9244,4el9,5.36
9245,1u9l,5.02
9246,1pot,5.49
9247,4b14,6.22
9248,3gs7,5.44
9249,4bo3,6.52
9250,1me4,6.84
9251,1ody,8.1
9252,4gbz,3.11
9253,4mjq,3.71
9254,3t82,7.0
9255,3ejt,7.36
9256,4ea3,9.57
9257,1b4d,4.81
9258,1ag9,9.0
9259,4ypf,2.7
9260,4qtd,5.97
9261,3mhm,7.0
9262,4exz,7.54
9263,3rxl,2.62
9264,2vx9,7.44
9265,8gpb,3.6
9266,3qio,6.84
9267,1x7e,5.97
9268,3c1n,5.5
9269,3b1t,5.66
9270,2a3i,6.05
9271,1iiq,7.48
9272,1hpo,9.22
9273,3h26,4.49
9274,2buc,7.0
9275,2zvj,5.74
9276,4jpe,7.32
9277,4er1,6.62
9278,4fk7,5.24
9279,4fci,1.26
9280,1okv,6.17
9281,3uvq,7.77
9282,2loz,4.06
9283,4hxm,6.1
9284,4wmu,6.74
9285,3m5a,4.96
9286,4cr5,4.15
9287,2x7o,7.47
9288,4o0j,4.89
9289,2bgn,5.7
9290,4anm,7.55
9291,2jqi,5.0
9292,2zg3,2.06
9293,3dst,9.08
9294,5d7r,7.89
9295,2o7n,7.82
9296,1rnm,3.07
9297,3w9k,6.32
9298,4cjq,3.59
9299,1kdz,8.22
9300,2wxq,7.47
9301,2azr,3.64
9302,1fpp,8.0
9303,4uxq,7.8
9304,2q7q,5.3
9305,4w4y,6.46
9306,8hvp,9.0
9307,3b8z,6.54
9308,2vtm,3.0
9309,4ngs,8.12
9310,4krs,6.52
9311,4ch2,5.99
9312,2odd,3.96
9313,4bj9,7.35
9314,1z5m,7.52
9315,3uih,3.92
9316,3i4b,8.15
9317,4q6f,5.6
9318,2y77,6.6
9319,4h3c,5.72
9320,1mxu,5.4
9321,4flp,6.72
9322,2feq,8.86
9323,2w47,4.98
9324,1acj,8.09
9325,1j14,4.49
9326,4bo6,6.74
9327,1ec2,10.0
9328,4b05,7.58
9329,1w8l,0.49
9330,4rhy,5.95
9331,4imq,5.82
9332,3ehn,1.92
9333,3su2,7.35
9334,3tkw,5.27
9335,4hz5,5.92
9336,1erq,7.89
9337,1ftk,4.84
9338,3hxb,5.39
9339,4btu,9.3
9340,2anl,6.96
9341,4m2u,8.04
9342,2w05,9.0
9343,2r3w,6.89
9344,4y4v,3.65
9345,2x39,8.66
9346,1zaf,7.7
9347,3t01,4.48
9348,3ask,6.43
9349,4fs4,6.57
9350,3d94,6.8
9351,3kc1,9.0
9352,3neg,5.94
9353,4lte,7.22
9354,4p6x,7.04
9355,4ngm,10.35
9356,2il2,7.1
9357,2dri,6.89
9358,3i28,8.22
9359,2qn3,5.36
9360,3qw6,3.52
9361,3tu7,8.09
9362,1hwr,8.33
9363,3q4b,9.33
9364,1r5n,5.42
9365,4j93,4.7
9366,1xuc,7.14
9367,2vu3,7.33
9368,1azg,4.8
9369,1b58,6.59
9370,4j8b,4.79
9371,3vw2,4.75
9372,2f80,8.18
9373,1mue,8.64
9374,4i0s,7.44
9375,3doz,5.7
9376,2gvd,7.0
9377,5aaf,7.44
9378,4gfo,6.62
9379,2xvd,8.7
9380,1dl7,6.49
9381,1v2k,6.19
9382,2uwp,6.81
9383,4cps,8.27
9384,3zm4,5.96
9385,4zh2,5.0
9386,4rrg,2.81
9387,1loq,3.7
9388,4x8n,6.62
9389,2fdp,7.59
9390,1yvf,7.0
9391,1tnh,3.37
9392,2j62,11.34
9393,2o2u,6.4
9394,2vj7,7.4
9395,2nns,6.05
9396,4nbk,3.87
9397,2wl0,7.8
9398,2fx6,3.7
9399,3eqr,8.7
9400,4r5x,5.26
9401,1t69,6.32
9402,4luz,4.7
9403,3srb,4.19
9404,3m6f,8.6
9405,3ttp,9.12
9406,2i6a,9.05
9407,1ihy,3.74
9408,5cf4,7.4
9409,1ctr,6.0
9410,3lxe,6.6
9411,1hlf,5.64
9412,4f65,8.6
9413,4zh4,4.22
9414,5bsk,6.22
9415,2w87,4.65
9416,1d4t,6.19
9417,4do3,4.1
9418,1gno,7.7
9419,4inu,9.26
9420,2a4z,6.6
9421,2pv1,7.14
9422,5abp,6.64
9423,1d1p,3.6
9424,1o3c,7.13
9425,3c39,3.96
9426,3elm,9.72
9427,1yqy,7.62
9428,1o5c,5.22
9429,187l,3.37
9430,3k41,0.82
9431,4tkf,6.55
9432,2wti,7.04
9433,3ral,7.0
9434,3zxv,7.31
9435,3l4z,6.72
9436,4cc3,4.14
9437,1fmb,10.0
9438,1eb1,10.43
9439,4b84,4.66
9440,1bv9,9.96
9441,4fp1,4.57
9442,4qer,7.54
9443,2q54,9.01
9444,3wtk,6.53
9445,5dgu,11.35
9446,2wtd,6.68
9447,3pd4,4.48
9448,1tnj,1.96
9449,4aoi,8.4
9450,4m1d,7.64
9451,1k08,5.34
9452,4bao,8.37
9453,4y2v,4.04
9454,3ro0,4.5
9455,1h3h,6.66
9456,3vv7,5.34
9457,3wf5,7.09
9458,4fkk,9.3
9459,2og8,9.3
9460,3suw,4.7
9461,3cl0,7.07
9462,3c1x,7.35
9463,3rpy,5.32
9464,2r03,5.15
9465,2x5o,4.07
9466,1jrs,6.4
9467,2xe4,7.16
9468,4csy,3.06
9469,4gqq,2.89
9470,2x6w,7.1
9471,3nyd,3.48
9472,3qqu,8.62
9473,4alw,7.57
9474,1pxl,6.05
9475,2wf0,6.68
9476,3mbp,6.8
9477,1bgq,8.57
9478,4tx6,5.59
9479,4pci,5.12
9480,4yti,7.89
9481,3pcu,5.29
9482,2qnb,5.34
9483,3vp1,5.48
9484,4ce3,3.96
9485,4k5n,3.9
9486,1atr,6.96
9487,2fqt,6.14
9488,4oak,4.22
9489,2q15,7.96
9490,1fsg,5.02
9491,4aq6,4.8
9492,1o3j,6.77
9493,4qjm,8.17
9494,1s9t,6.82
9495,3nam,8.46
9496,1l6s,4.41
9497,3umq,4.62
9498,3iw6,5.48
9499,3rak,6.89
9500,4jof,4.17
9501,4oee,5.76
9502,4c3k,4.97
9503,1bap,6.85
9504,3lea,9.1
9505,2ylc,7.89
9506,1x70,7.74
9507,3uil,6.0
9508,1uu9,5.4
9509,4eg6,7.37
9510,3dgn,6.21
9511,3rhk,6.26
9512,2bz5,6.15
9513,4pd7,3.92
9514,2vo5,4.89
9515,4qga,7.92
9516,4r07,5.32
9517,3rdh,5.03
9518,2f35,5.4
9519,2vwl,7.02
9520,2gm9,7.39
9521,1oiy,7.19
9522,1fj4,4.59
9523,4qp1,3.61
9524,1zaj,5.1
9525,3djp,4.2
9526,1sre,3.85
9527,4wn5,7.41
9528,2avm,5.7
9529,1cgl,6.87
9530,1ugx,5.91
9531,3fyj,8.3
9532,4mz6,5.02
9533,2wtc,6.51
9534,2ovx,8.7
9535,3bl1,5.6
9536,1v2s,4.17
9537,4ch8,5.99
9538,4kqo,6.78
9539,4hy5,8.89
9540,4ogn,10.0
9541,4wz5,5.51
9542,3wf9,6.25
9543,3hv7,7.92
9544,2dw7,4.7
9545,3qzq,5.64
9546,1af6,1.82
9547,2boi,4.32
9548,4flj,5.13
9549,4yuw,5.77
9550,2cli,4.3
9551,1apv,9.0
9552,4ase,11.0
9553,2xtk,3.79
9554,4og8,7.25
9555,1tbz,9.8
9556,2hxm,5.22
9557,4kyk,4.74
9558,4kba,8.22
9559,2aez,2.46
9560,3bhb,8.47
9561,1p4u,5.3
9562,3n3l,3.3
9563,4m5k,5.23
9564,2vtj,5.72
9565,3vvy,4.84
9566,4x34,6.12
9567,3rq7,7.77
9568,1pfu,2.72
9569,3k5f,5.43
9570,1h1b,9.8
9571,4jpy,4.43
9572,4gw1,6.37
9573,4i10,6.77
9574,2er0,6.38
9575,4h4m,8.52
9576,1jyq,8.7
9577,2gvf,7.6
9578,3pax,5.0
9579,4h1e,8.52
9580,5am4,6.95
9581,4dx9,5.3
9582,2wxg,9.15
9583,2vwm,7.03
9584,5acw,3.84
9585,1g6s,5.15
9586,3mta,4.3
9587,3g3r,6.48
9588,3we4,7.82
9589,4bqx,6.52
9590,2yek,7.21
9591,1nd5,8.4
9592,5c7b,3.0
9593,3cr5,4.19
9594,1nh0,9.74
9595,2xn3,5.92
9596,1xz8,4.52
9597,2ltx,5.39
9598,2h2j,5.38
9599,4zjr,7.54
9600,5cnj,6.84
9601,1qj1,8.05
9602,4xdo,4.08
9603,4pg9,7.8
9604,5cep,6.84
9605,4hxl,5.66
9606,4uub,4.76
9607,2knh,5.15
9608,3vbw,5.22
9609,1ax1,3.29
9610,4riu,7.3
9611,4kfq,8.23
9612,4ymh,6.46
9613,2qrg,5.18
9614,4mqu,8.4
9615,4l7g,4.0
9616,4pvv,6.48
9617,4npv,7.46
9618,1xt3,5.7
9619,3qxm,7.48
9620,4xkb,6.1
9621,4qij,5.54
9622,1i5r,8.52
9623,3ikd,6.75
9624,4dk8,5.74
9625,3dog,7.4
9626,3er3,7.09
9627,3i5z,8.7
9628,1tng,2.93
9629,1gz4,3.7
9630,4c71,3.42
9631,3l3l,7.48
9632,4na8,8.82
9633,1h62,4.77
9634,4p6c,4.0
9635,1rlq,5.1
9636,4zzy,5.6
9637,4an0,10.7
9638,2yir,9.77
9639,1o0m,5.15
9640,2khh,6.56
9641,1tmn,7.3
9642,4qrc,6.34
9643,1bqm,7.35
9644,4i5h,8.7
9645,2hwp,7.14
9646,4kjv,7.74
9647,5akg,4.46
9648,1g2a,8.0
9649,3g08,8.16
9650,2o3p,5.96
9651,3tk2,4.62
9652,4q18,6.13
9653,3nw5,5.08
9654,2jql,6.52
9655,4kcx,4.43
9656,4n7e,6.48
9657,2w1e,7.92
9658,1o39,7.13
9659,4jn4,5.86
9660,3tif,5.38
