,pdbid,-logKd/Ki
8465,4qht,4.94
8466,3lk8,7.71
8467,4bo3,6.52
8468,2ydt,5.52
8469,1o42,8.05
8470,3g30,2.51
8471,5am4,6.95
8472,2i0h,8.05
8473,3i9g,8.96
8474,4ibk,4.3
8475,2lbv,7.59
8476,4tkn,5.89
8477,4r75,7.24
8478,4o3a,2.59
8479,1gx8,6.37
8480,2r3j,8.0
8481,3l9m,7.3
8482,4kxn,6.1
8483,4jg1,6.63
8484,1tpz,6.19
8485,1g9c,5.3
8486,2qcm,3.35
8487,4lq9,4.85
8488,4k3m,3.55
8489,1haa,8.7
8490,5bms,6.34
8491,3upz,5.6
8492,3jq7,5.92
8493,2xk9,10.15
8494,3ffu,6.44
8495,3way,7.66
8496,4h4b,2.7
8497,4dai,6.96
8498,2pnx,5.1
8499,3bi1,9.92
8500,4d8z,6.29
8501,3dba,8.0
8502,3wav,6.74
8503,1mxo,9.0
8504,2m41,5.1
8505,4cli,8.89
8506,1odi,4.21
8507,3bxh,4.03
8508,3l9l,6.78
8509,4qyh,8.89
8510,3sff,6.7
8511,2vu3,7.33
8512,3sk2,3.61
8513,2w8f,6.3
8514,1ofz,4.62
8515,1nqc,7.3
8516,4g2y,6.0
8517,1g3c,5.8
8518,2fwp,2.92
8519,2oj9,6.41
8520,2xi7,5.14
8521,3ipa,6.22
8522,1o2k,6.92
8523,3ken,5.4
8524,4l7d,6.12
8525,1y8p,6.08
8526,1dgm,5.05
8527,2r0h,3.51
8528,3mea,6.3
8529,2a0c,7.3
8530,3uo5,7.41
8531,1i48,5.7
8532,3doy,5.82
8533,3n2e,4.96
8534,1o4n,1.4
8535,4x7j,7.39
8536,2q70,8.08
8537,1v48,7.8
8538,3le8,6.07
8539,4g1f,7.77
8540,4dt2,4.37
8541,3fpm,5.05
8542,3ppp,5.22
8543,4l19,6.1
8544,3qtz,7.3
8545,1ghw,4.2
8546,5aes,2.89
8547,3wzp,6.82
8548,1t37,4.35
8549,4djh,9.49
8550,4ym4,4.47
8551,2xk7,5.82
8552,3s8x,7.3
8553,4de0,5.89
8554,4pd9,3.33
8555,3d50,4.77
8556,3myq,7.52
8557,2l3r,4.66
8558,3fzy,6.74
8559,4rr6,6.0
8560,3bsc,4.48
8561,3cph,6.48
8562,4pqn,9.15
8563,3wsy,6.36
8564,4gsc,5.85
8565,4l6q,6.27
8566,4nmv,4.95
8567,4enx,6.26
8568,4xtx,10.57
8569,3ti6,9.27
8570,1nym,5.4
8571,1e2k,4.94
8572,4gh6,7.68
8573,2oqs,5.89
8574,1ke3,6.7
8575,3chf,5.37
8576,3r9n,5.85
8577,4i6f,8.3
8578,2g6q,5.82
8579,2bbb,8.62
8580,2w8g,6.0
8581,1v41,4.7
8582,2fix,6.24
8583,2wkt,4.31
8584,4p1u,8.52
8585,3m67,6.74
8586,3ua9,7.25
8587,5lpr,6.57
8588,4my6,5.62
8589,4w52,3.76
8590,2lpr,8.89
8591,3qo3,6.9
8592,3fvg,6.89
8593,2i7c,5.07
8594,1jjt,8.05
8595,4ikr,6.23
8596,4qta,6.7
8597,1hvk,10.96
8598,1ka7,6.22
8599,4yv0,3.28
8600,2zz6,6.72
8601,1at5,4.19
8602,1qq9,2.06
8603,3n5j,5.22
8604,4dkr,6.52
8605,1zsf,9.92
8606,1e2l,4.29
8607,4o77,5.6
8608,2r6w,9.36
8609,2pja,8.66
8610,3zn1,4.54
8611,2xl2,5.25
8612,1mqg,6.28
8613,3u4w,8.4
8614,2c6c,7.52
8615,4lm2,3.03
8616,3a4p,7.55
8617,1g5s,7.32
8618,3rup,1.57
8619,2vin,3.0
8620,3rwp,9.22
8621,4rfy,7.0
8622,3ime,3.0
8623,1a07,6.4
8624,4abf,4.62
8625,3kyf,6.78
8626,3zxv,7.31
8627,4ty9,2.05
8628,3tjc,7.51
8629,1y19,6.77
8630,3sni,7.96
8631,3cbp,5.6
8632,2x4o,4.77
8633,1vot,6.6
8634,5bvk,4.0
8635,4pku,4.52
8636,2k46,4.58
8637,4yth,8.7
8638,4i7m,4.14
8639,3wab,7.47
8640,4riu,7.3
8641,1tpw,3.3
8642,2bb7,5.67
8643,3rwq,7.46
8644,4eh5,3.09
8645,4bdi,3.64
8646,1v2u,3.37
8647,1x8d,2.21
8648,2exm,4.11
8649,1xn2,10.52
8650,3hf8,6.51
8651,1afk,6.62
8652,4nxo,7.22
8653,4h36,4.27
8654,2q8h,3.0
8655,1w8m,1.6
8656,3nuo,9.8
8657,2lk1,4.09
8658,4rad,7.1
8659,1unh,7.0
8660,2b1v,5.74
8661,4qpa,7.43
8662,4uia,6.72
8663,4rgd,3.94
8664,3tv4,6.96
8665,2d41,6.82
8666,2oaz,8.7
8667,4dfl,6.17
8668,3h06,3.53
8669,3hk1,6.17
8670,3i97,5.52
8671,3l4x,6.89
8672,1g48,8.41
8673,4nbl,6.33
8674,4x5q,9.0
8675,4ju6,6.17
8676,4dfb,4.6
8677,4ase,11.0
8678,3pbb,7.02
8679,1b39,6.92
8680,3cjo,8.66
8681,1rdj,1.66
8682,1fvt,7.22
8683,2q7o,7.92
8684,3fl8,7.27
8685,3nq3,3.78
8686,1efy,8.22
8687,3g0g,8.3
8688,3vfq,5.19
8689,2wib,4.93
8690,3ljo,6.62
8691,1a7t,1.64
8692,2ycr,7.16
8693,4hhy,8.72
8694,4y4v,3.65
8695,1dfo,6.7
8696,1i00,6.34
8697,3kwj,9.3
8698,2vxn,5.0
8699,4je8,5.21
8700,2hxl,7.92
8701,4nzm,6.85
8702,4rlk,5.02
8703,3djf,6.1
8704,2p3o,2.77
8705,2o4z,6.25
8706,4f9u,6.03
8707,4lpg,4.25
8708,2idw,8.89
8709,2vqt,6.0
8710,1kwq,9.21
8711,3fvn,6.77
8712,4uub,4.76
8713,3d1g,5.0
8714,6rsa,4.4
8715,4l2f,6.23
8716,3gba,9.07
8717,1u3q,8.46
8718,1a1b,6.4
8719,2br6,2.96
8720,1sts,5.0
8721,1l6y,3.66
8722,3kqa,4.85
8723,4pf5,5.48
8724,3n4c,8.02
8725,4r74,8.1
8726,3gjs,4.99
8727,3oxi,5.66
8728,1msn,9.09
8729,3adv,3.03
8730,4wkc,12.68
8731,2ksb,3.12
8732,3rzi,5.33
8733,4nra,4.19
8734,2w78,8.57
8735,3bxg,4.96
8736,5bvd,9.8
8737,1xh5,5.47
8738,2nnq,8.7
8739,3nf8,3.0
8740,1q83,12.39
8741,3gcp,7.82
8742,1zxv,6.1
8743,2i19,7.8
8744,4oty,7.4
8745,3unk,4.82
8746,2h5e,8.25
8747,2xaf,4.64
8748,4kot,5.46
8749,4ps5,6.54
8750,1jpl,5.0
8751,3q4j,6.21
8752,4mb9,8.0
8753,4pb1,2.82
8754,2gyi,7.0
8755,4bqt,5.79
8756,3m58,5.48
8757,2r38,7.44
8758,3ax5,5.85
8759,3efr,5.08
8760,3tyv,8.1
8761,1x1z,11.06
8762,1my8,7.46
8763,1vwf,6.51
8764,5cvd,6.41
8765,2hah,8.0
8766,4b7r,9.64
8767,2y3p,5.89
8768,1y3n,5.55
8769,1mns,4.17
8770,3hc8,8.54
8771,4kp6,9.09
8772,1mf4,7.99
8773,4jr0,8.2
8774,4u6z,5.41
8775,2vtl,4.01
8776,3iod,4.1
8777,2r2w,4.47
8778,3l4v,6.72
8779,4gs9,5.66
8780,2bua,4.52
8781,2r58,2.0
8782,1ek1,7.77
8783,3adu,4.14
8784,4erw,8.15
8785,4q0l,7.7
8786,3sad,5.96
8787,2ycf,10.52
8788,3vh9,6.24
8789,4zl4,7.86
8790,3doz,5.7
8791,3qt6,5.37
8792,1o5c,5.22
8793,2ozr,9.17
8794,4z2l,5.85
8795,4mvy,7.54
8796,5d7c,6.85
8797,3s78,6.47
8798,4v25,7.08
8799,4dmy,9.0
8800,3pma,5.4
8801,2rfh,6.82
8802,1e72,3.22
8803,3iqj,4.93
8804,3vdc,4.92
8805,4nvq,8.48
8806,2v57,7.1
8807,3biz,7.24
8808,4b2i,3.0
8809,1zeo,6.68
8810,1o4h,2.44
8811,2jjk,8.05
8812,3dbu,8.06
8813,4pio,5.7
8814,3qzt,4.0
8815,3wf6,7.48
8816,1k9q,3.15
8817,3bgb,6.05
8818,3gcq,6.47
8819,3ii5,7.62
8820,3n51,7.82
8821,4wsy,7.77
8822,4wkp,9.55
8823,3kqw,4.01
8824,1y6q,11.7
8825,1q84,11.05
8826,3n35,3.37
8827,3uvq,7.77
8828,2fme,6.98
8829,4yuy,3.34
8830,1gbt,2.0
8831,4b9z,4.09
8832,3sl8,6.54
8833,4qge,9.3
8834,2clf,3.55
8835,3iaw,5.8
8836,2q96,5.92
8837,4nyj,3.49
8838,3fuk,3.02
8839,2b9a,8.05
8840,3ldp,5.62
8841,5axq,10.1
8842,3nrz,5.34
8843,3ux0,6.26
8844,1fta,6.36
8845,2aoj,4.66
8846,3fh8,6.74
8847,4z9l,8.8
8848,1lox,5.52
8849,4ucr,3.3
8850,2wa8,5.42
8851,4gwk,3.34
8852,3bxf,5.54
8853,1ze8,7.68
8854,4mz4,7.89
8855,1mmr,5.4
8856,1skj,5.15
8857,3ske,7.77
8858,2p9a,5.18
8859,4fl2,3.66
8860,2bak,7.43
8861,1xzx,10.22
8862,3hrf,4.99
8863,1qxl,7.96
8864,3eeb,5.89
8865,2vyt,2.74
8866,5caq,8.57
8867,4zbi,6.51
8868,4h4m,8.52
8869,4zla,7.3
8870,1wb0,5.35
8871,2o4j,10.1
8872,1p04,7.4
8873,4agc,10.7
8874,1zge,7.3
8875,2zft,6.52
8876,3pcf,6.05
8877,5c26,6.77
8878,2qhn,6.01
8879,1kz8,6.08
8880,1bn4,9.31
8881,3lgp,8.7
8882,1apb,5.82
8883,4ea3,9.57
8884,4orx,3.53
8885,3k5f,5.43
8886,3k3a,7.08
8887,4y7r,5.03
8888,3kai,5.41
8889,2ypi,4.82
8890,2pvn,9.46
8891,2an5,5.68
8892,1a69,5.3
8893,1toj,3.39
8894,4f64,7.2
8895,1l2z,3.69
8896,4htx,8.33
8897,4ara,6.05
8898,4muw,8.01
8899,2k3w,5.24
8900,2cbu,5.68
8901,2xru,7.51
8902,4i8x,2.64
8903,2wik,3.18
8904,4mg5,5.34
8905,4tz2,3.46
8906,3dwb,6.19
8907,4ddl,8.31
8908,2bpy,7.4
8909,1dtt,8.3
8910,2pbw,8.25
8911,4hgl,8.1
8912,2r9x,4.85
8913,3p7i,7.7
8914,2zg1,2.1
8915,4us3,5.32
8916,3f9y,4.49
8917,2x2r,7.12
8918,2r0u,9.0
8919,4leg,4.55
8920,3wuv,5.17
8921,3eio,6.65
8922,1ewj,7.49
8923,3ctt,6.35
8924,2w9i,7.48
8925,3psd,8.52
8926,4m12,6.05
8927,4aze,8.11
8928,4hwr,6.74
8929,2oax,8.65
8930,2euk,6.6
8931,5e2r,7.06
8932,4e34,6.01
8933,1pb8,5.15
8934,1o4r,2.41
8935,2vk6,5.3
8936,4mmm,3.82
8937,3aau,5.05
8938,3fts,3.67
8939,2x8z,7.96
8940,2e9n,8.21
8941,3qi3,3.78
8942,1k6c,7.48
8943,4xt9,6.8
8944,3pd8,6.46
8945,2wu7,6.28
8946,3rde,7.46
8947,2kbr,4.6
8948,2j4g,6.6
8949,3avi,3.3
8950,1g36,7.17
8951,5dtj,4.47
8952,2mc1,4.15
8953,3vqs,7.75
8954,1qr3,6.59
8955,4i33,8.33
8956,4nkt,5.97
8957,4q9z,7.26
8958,3ttn,7.84
8959,4mm7,3.63
8960,3lfn,5.5
8961,4pv7,6.63
8962,4imz,6.92
8963,3ldw,7.97
8964,2isw,7.43
8965,3zq9,6.02
8966,1ws1,9.55
8967,4otf,8.22
8968,2v2v,4.07
8969,3rwg,8.55
8970,2z5o,6.0
8971,1z6s,4.34
8972,3sgx,5.49
8973,4l2x,7.41
8974,4gbd,11.32
8975,3f8f,6.63
8976,2e99,6.16
8977,1wbv,3.79
8978,1h8s,5.81
8979,1xh9,7.77
8980,1okz,8.3
8981,4kow,4.31
8982,5cas,8.85
8983,1vyf,8.05
8984,1m0n,2.22
8985,2f4j,5.66
8986,4wlb,6.74
8987,3c89,6.07
8988,4jj8,6.14
8989,1d4w,6.92
8990,2e1w,7.96
8991,4x13,3.3
8992,4rwj,8.7
8993,2wuf,4.29
8994,3neg,5.94
8995,1jd0,8.24
8996,4xhv,4.3
8997,3ejt,7.36
8998,3w33,7.44
8999,3u5l,6.19
9000,3uli,7.15
9001,1x7a,7.89
9002,1pi5,7.77
9003,3q44,6.31
9004,3jzf,5.3
9005,4ciy,4.57
9006,2vd1,6.86
9007,2y77,6.6
9008,1ppx,7.28
9009,3gwv,2.6
9010,4ad6,4.78
9011,2bes,4.24
9012,1nki,6.7
9013,4b6p,7.13
9014,4j0r,6.41
9015,4r5g,5.22
9016,2wnj,6.48
9017,1gar,10.0
9018,1g3e,5.38
9019,4f9v,6.03
9020,1sc8,7.44
9021,3tjh,5.41
9022,3e3u,7.89
9023,4po0,6.92
9024,4uco,7.0
9025,1rst,4.43
9026,2yfa,5.07
9027,1yvz,5.36
9028,3rey,8.0
9029,1nxy,7.19
9030,2xml,3.3
9031,4ozo,3.83
9032,1ohr,8.7
9033,2zdn,6.25
9034,4hzz,8.08
9035,4xkb,6.1
9036,3c7q,7.68
9037,4ngt,8.41
9038,4qhp,8.05
9039,3e6y,5.6
9040,1urw,8.52
9041,2iyf,3.75
9042,1vfn,5.6
9043,3h78,4.24
9044,1n2v,4.08
9045,1s50,7.2
9046,1ekb,6.0
9047,3t84,6.97
9048,2x81,8.3
9049,3daj,5.54
9050,4hxl,5.66
9051,3zev,8.64
9052,3rxb,2.66
9053,1lan,7.22
9054,4o0a,6.72
9055,3oil,5.68
9056,2qcf,3.49
9057,3g2t,7.0
9058,1msm,10.48
9059,3eqy,8.05
9060,2cen,8.3
9061,3tvx,4.14
9062,1w31,3.6
9063,3dgn,6.21
9064,2itt,8.77
9065,4z93,7.35
9066,3mxy,6.41
9067,2wq4,2.57
9068,2l11,4.82
9069,4dow,5.02
9070,1tsy,4.96
9071,4xyf,9.0
9072,1ws5,3.03
9073,3d2t,7.12
9074,1z71,9.18
9075,2f8g,8.7
9076,4e26,6.4
9077,1hvi,10.92
9078,2xk3,5.68
9079,2qwe,7.48
9080,2ha7,3.36
9081,4jyc,6.7
9082,5d7r,7.89
9083,3dgl,6.6
9084,3bxs,5.1
9085,2y4m,6.46
9086,4zuq,6.89
9087,3fed,7.46
9088,3b67,8.85
9089,2jxr,7.05
9090,4bkj,8.72
9091,4ez3,4.35
9092,1rp7,8.52
9093,5e1b,4.84
9094,2cvd,6.1
9095,1o3k,6.77
9096,3lmp,6.21
9097,2x4t,5.13
9098,1g4o,8.25
9099,1t32,7.42
9100,4mt9,10.0
9101,3sfh,7.05
9102,5cjf,9.59
9103,2vj8,8.7
9104,4q4p,6.39
9105,3bwj,6.5
9106,1ws4,3.0
9107,2yir,9.77
9108,4m2v,7.44
9109,4edu,3.99
9110,4dpt,7.3
9111,4l02,7.7
9112,1aq1,8.15
9113,1ugw,3.09
9114,3vjl,8.25
